operator,original_path,mutant_path,equivalent,valid,depqbf_status_original,depqbf_status_mutant,depqbf_median_original,depqbf_median_mutant,depqbf_time_ratio,caqe_status_original,caqe_status_mutant,caqe_median_original,caqe_median_mutant,caqe_time_ratio,line_coverage_original,line_coverage_mutant,line_coverage_delta,branch_coverage_original,branch_coverage_mutant,branch_coverage_delta
pure_literal_gen_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n_pure_literal_gen_neg.qdimacs,True,True,SAT,SAT,0.004315978963859379,0.004206729005090892,0.9746870965583218,SAT,SAT,0.004757103975862265,0.005745395552366972,1.2077506780426366,23.04931986981557,23.174497204372862,0.12517733455729285,27.418137920627732,27.523766410140333,0.10562848951260051
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n_universal_reduction_trigger.qdimacs,True,True,SAT,SAT,0.004289604548830539,0.0042543960735201836,0.9917921395994523,SAT,SAT,0.004748145991470665,0.00480447948211804,1.0118643130915879,23.04931986981557,23.082700492364182,0.03338062254861285,27.418137920627732,27.44831748905991,0.030179568432178172
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n_blocked_clause_insertion.qdimacs,True,True,SAT,SAT,0.004344790999311954,0.0042026875307783484,0.9672933707153902,SAT,SAT,0.00475162552902475,0.004781957948580384,1.0063835879680232,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n_blocked_clause_insertion_neg.qdimacs,True,True,SAT,SAT,0.004288562515284866,0.00421795854344964,0.9835366812111084,SAT,SAT,0.004747187485918403,0.004787917074281722,1.0085797303106598,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n_blocked_clause_insertion_v1.qdimacs,True,True,SAT,SAT,0.004373187490273267,0.004212416533846408,0.963237122399979,SAT,SAT,0.004677124496083707,0.004729916981887072,1.0112873809212413,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n_tautology_insertion.qdimacs,True,True,SAT,SAT,0.004241541493684053,0.0042194584384560585,0.9947936250863328,SAT,SAT,0.004735728958621621,0.004718395532108843,0.9963398609455422,23.04931986981557,23.082700492364182,0.03338062254861285,27.418137920627732,27.44831748905991,0.030179568432178172
pure_literal_gen_auto,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n_pure_literal_gen_auto.qdimacs,True,True,SAT,SAT,0.004299229534808546,0.004074271011631936,0.9476746888354664,SAT,SAT,0.004766270983964205,0.006897604034747928,1.4471699275921257,23.04931986981557,22.732203955603772,-0.3171159142117972,27.418137920627732,27.025803531009508,-0.39233438961822387
pure_literal_gen_pos,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n_pure_literal_gen_pos.qdimacs,True,True,SAT,SAT,0.004274104547221214,0.004051729047205299,0.9479714411383571,SAT,SAT,0.004772666550707072,0.006750583008397371,1.4144258637547744,23.04931986981557,22.732203955603772,-0.3171159142117972,27.418137920627732,27.025803531009508,-0.39233438961822387
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n_universal_reduction_trigger.qdimacs,True,True,SAT,SAT,0.004265749943442643,0.004071645496878773,0.9544969936969115,SAT,SAT,0.004623354005161673,0.004737666517030448,1.0247250181883438,23.04931986981557,23.082700492364182,0.03338062254861285,27.418137920627732,27.44831748905991,0.030179568432178172
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n_blocked_clause_insertion.qdimacs,True,True,SAT,SAT,0.004302063025534153,0.004137813055422157,0.9618206499679064,SAT,SAT,0.004796479013748467,0.004736707953270525,0.9875385547801593,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n_blocked_clause_insertion_neg.qdimacs,True,True,SAT,SAT,0.004189750470686704,0.004191583546344191,1.000437514279266,SAT,SAT,0.004693854018114507,0.004712583497166634,1.003990213368342,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query27_query23_1344n_blocked_clause_insertion_v1.qdimacs,True,True,SAT,SAT,0.004098250006791204,0.004160979005973786,1.0153062890449909,SAT,SAT,0.004704000020865351,0.0046943959896452725,0.997958326705468,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query23_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query23_1344_tautology_insertion.qdimacs,True,True,UNSAT,UNSAT,0.0043029579683206975,0.004223875002935529,0.981621255432334,UNSAT,UNSAT,0.004728853993583471,0.004777686961460859,1.0103265966645723,33.18033881331887,33.213719435867475,0.03338062254860574,39.23343896182285,39.263618530255016,0.030179568432167514
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query23_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query23_1344_universal_reduction_trigger.qdimacs,True,True,UNSAT,UNSAT,0.004285687522497028,0.004237541521433741,0.9887658629308477,UNSAT,UNSAT,0.004772291984409094,0.004815853957552463,1.0091281030761916,33.18033881331887,33.213719435867475,0.03338062254860574,39.23343896182285,39.263618530255016,0.030179568432167514
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query23_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query23_1344_blocked_clause_insertion.qdimacs,True,True,UNSAT,UNSAT,0.00432870804797858,0.004296353959944099,0.9925256941156867,UNSAT,UNSAT,0.004792458028532565,0.004826708463951945,1.0071467366465112,33.18033881331887,33.18033881331887,0.0,39.23343896182285,39.23343896182285,0.0
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query23_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query23_1344_blocked_clause_insertion_neg.qdimacs,True,True,UNSAT,UNSAT,0.004294041485991329,0.004194812441710383,0.9768914565439887,UNSAT,UNSAT,0.004750146064907312,0.004885417001787573,1.0284772162859586,33.18033881331887,33.88133188683969,0.7009930735208201,39.23343896182285,40.28972385694885,1.056284895125998
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query23_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query23_1344_blocked_clause_insertion_v1.qdimacs,True,True,UNSAT,UNSAT,0.004324604524299502,0.0042724585509859025,0.9879420249827245,UNSAT,UNSAT,0.004747645987663418,0.004815438005607575,1.0142790802263506,33.18033881331887,33.18033881331887,0.0,39.23343896182285,39.23343896182285,0.0
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query24_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query24_1344_tautology_insertion.qdimacs,True,True,UNSAT,UNSAT,0.004310582939069718,0.00417577096959576,0.9687253507519676,UNSAT,UNSAT,0.004684521001763642,0.0047278329730033875,1.0092457630616747,32.879913210381375,32.91329383292999,0.03338062254861285,38.690206730043755,38.72038629847594,0.030179568432181725
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query24_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query24_1344_universal_reduction_trigger.qdimacs,True,True,UNSAT,UNSAT,0.0043594580492936075,0.00434164545731619,0.9959140352364891,UNSAT,UNSAT,0.004729437467176467,0.004720354510936886,0.9980794848641896,32.879913210381375,32.91329383292999,0.03338062254861285,38.690206730043755,38.72038629847594,0.030179568432181725
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query24_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query24_1344_blocked_clause_insertion.qdimacs,True,True,UNSAT,UNSAT,0.004475604509934783,0.004272625024896115,0.9546475823348328,UNSAT,UNSAT,0.004702770966105163,0.004777791502419859,1.0159524112178544,32.879913210381375,32.85487774346992,-0.025035466911454307,38.690206730043755,38.66002716161159,-0.030179568432167514
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query24_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query24_1344_blocked_clause_insertion_neg.qdimacs,True,True,UNSAT,UNSAT,0.004618771024979651,0.004492978972848505,0.9727650382643291,UNSAT,UNSAT,0.0050674169906415045,0.0050070834695361555,0.9880938313904751,32.879913210381375,33.580906283902195,0.7009930735208201,38.690206730043755,39.74649162516976,1.056284895126005
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query24_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query45_query24_1344_blocked_clause_insertion_v1.qdimacs,True,True,UNSAT,UNSAT,0.004501437477301806,0.004410729045048356,0.9798490076312641,UNSAT,UNSAT,0.004776791553013027,0.004797103989403695,1.0042523179345886,32.879913210381375,32.92998414420429,0.05007093382291572,38.690206730043755,38.73547608269202,0.04526935264826193
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_tautology_insertion.qdimacs,True,True,UNSAT,UNSAT,0.014158207981381565,0.014192770526278764,1.0024411666322919,UNSAT,UNSAT,0.005130167002789676,0.005096833512652665,0.9935024551600592,44.24601518818326,44.27939581073187,0.03338062254861285,49.781198128866755,49.81137769729893,0.03017956843217462
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_universal_reduction_trigger.qdimacs,True,True,UNSAT,UNSAT,0.01404385402565822,0.01413891650736332,1.0067689739249226,UNSAT,UNSAT,0.005029041552916169,0.0050687085022218525,1.0078875763678432,44.24601518818326,44.27939581073187,0.03338062254861285,49.781198128866755,49.81137769729893,0.03017956843217462
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_blocked_clause_insertion.qdimacs,True,True,UNSAT,UNSAT,0.014322145958431065,0.013847812486346811,0.9668811172947845,UNSAT,UNSAT,0.0051011250470764935,0.005069853970780969,0.9938697687261271,44.24601518818326,44.24601518818326,0.0,49.781198128866755,49.81137769729893,0.03017956843217462
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_blocked_clause_insertion_neg.qdimacs,True,True,UNSAT,UNSAT,0.014115228957962245,0.016108354495372623,1.141203911275281,UNSAT,UNSAT,0.005124062416143715,0.005101396003738046,0.9955764761306853,44.24601518818326,45.14729199699574,0.901276808812483,49.781198128866755,51.048740003017954,1.267541874151199
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_blocked_clause_insertion_v1.qdimacs,True,True,UNSAT,UNSAT,0.014067437499761581,0.013681708020158112,0.9725799755918584,UNSAT,UNSAT,0.005075624445453286,0.005045187543146312,0.9940033186785049,44.24601518818326,44.17090878744889,-0.07510640073437003,49.781198128866755,49.766108344650675,-0.015089784216080204
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_007.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_007_tautology_insertion.qdimacs,True,True,UNSAT,UNSAT,0.014173562522046268,0.01412252098089084,0.9963988206157742,UNSAT,UNSAT,0.005015186965465546,0.005060457973740995,1.009026783764431,44.24601518818326,44.27939581073187,0.03338062254861285,49.781198128866755,49.81137769729893,0.03017956843217462
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_007.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_007_universal_reduction_trigger.qdimacs,True,True,UNSAT,UNSAT,0.014348416996654123,0.01418058347189799,0.9883029936476427,UNSAT,UNSAT,0.005081187991891056,0.005134104460012168,1.0104141921545826,44.24601518818326,44.27939581073187,0.03338062254861285,49.781198128866755,49.81137769729893,0.03017956843217462
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_007.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_007_blocked_clause_insertion.qdimacs,True,True,UNSAT,UNSAT,0.014282207994256169,0.014042833528947085,0.9832396737671548,UNSAT,UNSAT,0.005253083538264036,0.005179229483474046,0.9859408185207738,44.24601518818326,44.24601518818326,0.0,49.781198128866755,49.81137769729893,0.03017956843217462
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_007.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_007_blocked_clause_insertion_neg.qdimacs,True,True,UNSAT,UNSAT,0.01406297949142754,0.015972979017533362,1.1358175575289797,UNSAT,UNSAT,0.005038896051701158,0.005001937446650118,0.9926653368770004,44.24601518818326,45.14729199699574,0.901276808812483,49.781198128866755,51.048740003017954,1.267541874151199
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_007.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query15_1344_007_blocked_clause_insertion_v1.qdimacs,True,True,UNSAT,UNSAT,0.014040291425772011,0.013535791949834675,0.9640677347329636,UNSAT,UNSAT,0.0050411460106261075,0.005101021029986441,1.0118772634702753,44.24601518818326,44.17090878744889,-0.07510640073437003,49.781198128866755,49.766108344650675,-0.015089784216080204
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n_tautology_insertion.qdimacs,True,True,SAT,SAT,0.004202854470349848,0.004122771031688899,0.9809454647487988,SAT,SAT,0.004669208021368831,0.0047431665007025,1.015839619694645,23.04931986981557,23.082700492364182,0.03338062254861285,27.418137920627732,27.44831748905991,0.030179568432178172
pure_literal_gen_auto,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n_pure_literal_gen_auto.qdimacs,True,True,SAT,SAT,0.004239312431309372,0.004023312474600971,0.9490483515408921,SAT,SAT,0.004625416942872107,0.008321353991050273,1.7990494897705829,23.04931986981557,22.732203955603772,-0.3171159142117972,27.418137920627732,27.025803531009508,-0.39233438961822387
pure_literal_gen_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n_pure_literal_gen_neg.qdimacs,True,True,SAT,SAT,0.004189291561488062,0.004071771050803363,0.9719474023328768,SAT,SAT,0.004705271450802684,0.008283208007924259,1.7604102323387114,23.04931986981557,22.732203955603772,-0.3171159142117972,27.418137920627732,27.025803531009508,-0.39233438961822387
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n_universal_reduction_trigger.qdimacs,True,True,SAT,SAT,0.004223041993100196,0.004068708047270775,0.9634543189289665,SAT,SAT,0.004625042027328163,0.004706145962700248,1.0175358266785173,23.04931986981557,23.082700492364182,0.03338062254861285,27.418137920627732,27.44831748905991,0.030179568432178172
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n_blocked_clause_insertion.qdimacs,True,True,SAT,SAT,0.004290041979402304,0.004143854486756027,0.9659239948354436,SAT,SAT,0.004650562535971403,0.004670208494644612,1.0042244262970879,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n_blocked_clause_insertion_neg.qdimacs,True,True,SAT,SAT,0.004214854503516108,0.0040322914137504995,0.9566857907874848,SAT,SAT,0.004656208504457027,0.004654333519283682,0.9995973150318441,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query50_query23_1344n_blocked_clause_insertion_v1.qdimacs,True,True,SAT,SAT,0.004351875511929393,0.004193666507489979,0.9636457881192305,SAT,SAT,0.004683896026108414,0.004886103968601674,1.0431708862378961,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query51_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query51_query15_1344n_tautology_insertion.qdimacs,True,True,SAT,SAT,0.006072833493817598,0.005739291489589959,0.9450763791618528,SAT,SAT,0.004899416526313871,0.00502095848787576,1.0248074359281578,44.87190186096971,44.90528248351831,0.03338062254860574,51.15436849253056,51.18454806096273,0.03017956843217462
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query51_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query51_query15_1344n_universal_reduction_trigger.qdimacs,True,True,SAT,SAT,0.005777625017799437,0.0058144169743172824,1.0063680069932712,SAT,SAT,0.0048486460000276566,0.004774895496666431,0.9847894642420163,44.87190186096971,44.90528248351831,0.03338062254860574,51.15436849253056,51.18454806096273,0.03017956843217462
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query51_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query51_query15_1344n_blocked_clause_insertion.qdimacs,True,True,SAT,SAT,0.005904604448005557,0.00570097949821502,0.9655142098706854,SAT,SAT,0.004819437977857888,0.0048593124956823885,1.0082736862695811,44.87190186096971,45.08053075189852,0.20862889092881431,51.15436849253056,51.38071525577185,0.22634676324128833
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query51_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query51_query15_1344n_blocked_clause_insertion_neg.qdimacs,True,True,SAT,SAT,0.005808812449686229,0.005714124999940395,0.9836993446481563,SAT,SAT,0.004780957999173552,0.004868312506005168,1.0182713395195515,44.87190186096971,45.08053075189852,0.20862889092881431,51.15436849253056,51.36562547155575,0.21125697902519391
